Image Path,Caption,coco Generated Caption 0,coco Score 0,coco Generated Caption 1,coco Score 1,coco Generated Caption 2,coco Score 2,coco Generated Caption 3,coco Score 3,coco Generated Caption 4,coco Score 4,coco Generated Caption 5,coco Score 5,coco Generated Caption 6,coco Score 6,coco Generated Caption 7,coco Score 7,coco Generated Caption 8,coco Score 8,coco Generated Caption 9,coco Score 9,conceptual Generated Caption 0,conceptual Score 0,conceptual Generated Caption 1,conceptual Score 1,conceptual Generated Caption 2,conceptual Score 2,conceptual Generated Caption 3,conceptual Score 3,conceptual Generated Caption 4,conceptual Score 4,conceptual Generated Caption 5,conceptual Score 5,conceptual Generated Caption 6,conceptual Score 6,conceptual Generated Caption 7,conceptual Score 7,conceptual Generated Caption 8,conceptual Score 8,conceptual Generated Caption 9,conceptual Score 9
dataset/coco/images/tmp/COCO_val2014_000000281455.jpg,A flock of small birds flying in the sky over the water.,A flock of birds flying over the ocean.,0.29461,a black and white photo of birds flying above the ocean                           .,0.32915658,A flock of birds flying over the ocean.,0.29461,a flock of birds flying over the ocean                              .,0.29461,A flock of birds flying over the ocean.,0.29461,A group of birds flying over the ocean.,0.2966224,A flock of birds flying over the ocean.,0.29461,A flock of birds flying over the ocean.,0.29461,A group of birds flying over a body of water.,0.296155,A group of birds flying over a body of water.,0.296155,seagulls flying over the sea.,0.29792136,birds flying over the sea.,0.30834195,a flock of seagulls flying.,0.28104568,birds flying in the sky.,0.28788498,a flock of seagulls flying.,0.28104568,seagulls flying in the sky.,0.28720257,dolphins flying over the water.,0.26845384,a flock of seagulls flying over the ocean.,0.29096633,seagulls flying in the sunset.,0.28183502,dolphins in the sunset - photo #.,0.26178092
dataset/coco/images/tmp/COCO_val2014_000000017756.jpg,A swan is floating down the river by the boat.,A boat with people sitting on it docked in the water.,0.24598393,a boat with many seats sitting on a river                             .,0.25733244,A boat with lots of chairs sitting on top of it.,0.23868093,A boat that is sitting in the water.,0.23657702,A boat with several chairs and a flag on it.,0.27429786,A small boat with two beds on a river.,0.2814154,A boat with lots of boats parked next to each other.,0.21822797,A boat full of people is docked at the water's edge.,0.24746364,A boat filled with people sitting on top of a river.,0.23991725,a boat with people on it in a body of water                           .,0.23228267,boats moored up on the canal.,0.29406324,canoes on the river bank.,0.25234106,boat in the garden with a red umbrella.,0.29285616,a small boat at festival.,0.31226182,a boat with a view.,0.23305887,the boats are parked in the middle of the canal.,0.27565986,narrow boat moored on the canal.,0.29793906,the boats in the canal.,0.27742624,narrow boat in the rain.,0.2919305,boat house on the canal.,0.28055415
dataset/coco/images/tmp/COCO_val2014_000000305821.jpg,A giraffe grazing on a tree in the wilderness with other wildlife,A giraffe standing next to a tree with a zebra in the background.,0.3108458,A giraffe and a bird standing in a field.,0.31774962,Two giraffes are standing in a field with trees.,0.31796387,A giraffe is standing in a field with another giraffe.,0.31560895,A giraffe standing in a field with another giraffe in the background.,0.31122524,A giraffe standing next to a tree in a forest.,0.31448674,Two giraffes are standing in the grass and trees.,0.32770523,A giraffe standing next to a tall tree.,0.31500205,Two giraffes are standing in the grass and trees.,0.32770523,A giraffe and a zebra graze in a grassy area.,0.32118663,giraffes in the wild - photo #.,0.32876843,giraffes in the bush with the giraffe.,0.34167457,giraffes stand in the grass.,0.31681937,giraffes in the bush at the sanctuary.,0.3537088,giraffes are found throughout the region.,0.34593907,giraffes in the bush with trees in the background.,0.33969754,giraffes are a common sight in the area.,0.35601234,giraffes on the way back to the car.,0.32684535,the giraffe is a medium - sized mammal with a long neck.,0.3297932,giraffes in the bush - photo #.,0.35286242
dataset/coco/images/tmp/COCO_val2014_000000459374.jpg,there are blue lights shining threw palm trees ,A fire hydrant and a cone on a street.,0.28822485,A fire hydrant on the side of the road.,0.27127936,A fire hydrant in the middle of a city street.,0.28405696,A fire hydrant is next to a street light.,0.30800033,A fire hydrant is lit up in the night sky.,0.32790357,A yellow fire hydrant in the middle of a city street.,0.28860846,A blue fire hydrant is in front of a blue street sign.,0.34059674,A blue fire hydrant is near a street sign and a blue traffic cone.,0.3350739,A fire hydrant on a street corner at night.,0.32593775,A fire hydrant next to a street light and a fire hydrant on the side of the street.,0.31166407,a city at night - the light at the end of the tunnel is spectacular.,0.24958256,a street lamp at night.,0.29087174,"a city at night, lights in the street.",0.27963015,the street lights are bright and blue.,0.30092338,a blue electric street light.,0.33242762,lights and shadows on a street.,0.26035756,street lights in the city.,0.28840917,this is a street lamp in a city.,0.2796557,a city at night with the lights on.,0.23997726,the street lights in the evening.,0.2873796
dataset/coco/images/tmp/COCO_val2014_000000208589.jpg,A bird in a pot eating a fruit.,A black bird is eating a bird feeder.,0.34029424,A black bird standing in a bird bath.,0.31848872,A black bird sitting on a pile of bird seed.,0.33120602,A black bird standing in a bird feeder full of bird seed.,0.3344803,A black bird eating a bird feeder of some sort.,0.33841854,A black bird sitting on top of a bird feeder.,0.3166411,A black bird sitting in a bird bath.,0.32376546,A black bird eating a bird feeder with bird feeders.,0.34301883,A black bird eating a bird feeder with a piece of bird seed in it.,0.34570777,A black bird eating bird seed from a bird feeder.,0.34572405,biological species with a meal.,0.26217017,person in the garden on a cold winter day.,0.2549789,person on the roof of his house.,0.17369604,blackbird feeding on the feeder.,0.34248132,blackbird on the nest in winter.,0.32606137,"person, the black crow eating from the bird feeder.",0.3174007,blackbird sitting on a bird feeder.,0.3311153,person pecking food from a bird feeder.,0.28741914,person in a bird feeder.,0.26352316,person in the nest by person.,0.25224817
dataset/coco/images/tmp/COCO_val2014_000000358342.jpg,A tall massive clock tower towering over a city.,A black and white photo of a city street corner.,0.31371063,A black and white photo of a city street corner.,0.31371063,A street corner with a street light and tall building in the background.,0.24800387,A traffic light on a pole next to a tall building.,0.21811762,A street sign and traffic light in front of a building.,0.2497857,A black and white photo of a city street corner.,0.31371063,A tall building with a traffic light on top.,0.21939057,"A street sign that reads ""Corners Way"" in front of a tall building.",0.28677472,A street sign in front of a tall building.,0.2622249,A street sign is seen near a traffic light.,0.25255957,photo of the new building.,0.25489846,the historic building on the corner.,0.28222924,the old building in the center.,0.26279238,this is the city hall.,0.27308184,the building is pictured in this photograph.,0.28509477,the building is located in the heart.,0.25588107,the clock tower at the intersection.,0.28608117,the building was designed by person and was the first building designed by person.,0.24492927,i love the building at the end of the street.,0.25544202,late gothic revival structure is a landmark.,0.26331866
dataset/coco/images/tmp/COCO_val2014_000000074711.jpg,Two ducks floating together on a body of water. ,Three geese floating in the water near a shore.,0.33681732,Three ducks floating on top of a lake.,0.29712152,Three ducks floating in the water near the shore.,0.29944825,Two geese swimming in a body of water.,0.32994914,Three ducks floating in a pond of water.,0.30336154,A group of ducks floating on top of a lake.,0.2861012,Two geese floating on top of a lake surrounded by green grass.,0.33668587,A group of three ducks floating on top of a lake.,0.31418687,Three ducks floating on top of a lake.,0.29712152,Two ducks floating on top of a lake next to a forest.,0.2930489,a pair of geese swimming.,0.3418246,pair of geese in the lake.,0.3400736,black swans on the lake.,0.32111767,the swans are also known as the black swans.,0.33191276,a pair of biological species.,0.2638895,a pair of swans on the lake.,0.31787547,a pair of biological species.,0.2638895,a pair of geese in a lake.,0.34520417,a pair of biological species.,0.2638895,a pair of geese swimming in the pond.,0.3329755
dataset/coco/images/tmp/COCO_val2014_000000058636.jpg,A large wooden pole with a green street sign hanging from it.,A green and white street sign hanging off the side of a pole.,0.32332832,A green street sign hanging off the side of a pole.,0.30762258,Street signs and wires at the intersection of Girard and Girard Plaza.,0.32291302,Street sign on pole with electric wires and street signs.,0.32181373,A pole with a street sign and traffic lights on it.,0.28581667,A street sign is shown with power lines in the background.,0.3294009,"A street sign that reads ""gordon gordon st.",0.2731739,"A street sign that reads ""gordon ln"" next to a telephone pole.",0.29390305,A green and white street sign next to a traffic light.,0.31479368,A street sign is shown at an intersection.,0.34279865,street sign for the home of person.,0.29277706,street signs in the neighborhood.,0.29842883,street sign in the neighborhood.,0.29282367,the street sign for person.,0.29488328,street signs for the old city.,0.29160678,"road sign, in the neighborhood.",0.27918786,street sign for a city.,0.2931038,street sign for a city.,0.2931038,street sign in the neighborhood.,0.29282367,street signs at the corner.,0.3138014
dataset/coco/images/tmp/COCO_val2014_000000197461.jpg,a ram is looking at the camera and standing on some grass,A sheep is standing in a field of grass.,0.2996896,A sheep is walking in a field of grass.,0.31074718,A sheep standing in a field with a fence in the background.,0.30732173,A sheep standing in a grassy field next to a fence.,0.30605534,A sheep standing on a grass covered field.,0.31332555,A sheep standing in the grass in a field.,0.30279094,A sheep standing on top of a grass covered field.,0.30094454,A sheep with a tag on its ear walking in a field.,0.33349377,A sheep is walking in a grassy field.,0.3149626,A sheep stands on grass in a field.,0.31418583,a sheep standing in a field.,0.30688915,sheep in a field with grass.,0.28909457,a sheep stands in a field.,0.31152642,"person, a bull, is one of many sheep that have been kept as pets by the council.",0.3153541,the sheep is a breed of sheep.,0.28527275,a sheep standing in a field.,0.30688915,a sheep walks through a field.,0.31450057,a sheep in the countryside.,0.31318167,a sheep walks through a field.,0.31450057,"person the sheep, after a successful hunt.",0.27819496
dataset/coco/images/tmp/COCO_val2014_000000165029.jpg,A man with a snowboard next to a man with a mask.,A man holding a snowboard next to a woman.,0.33703738,A man holding a snowboard and a woman holding a snowboard.,0.33300573,Two people holding snowboards in a room.,0.33543575,Two people holding a snowboard in front of a red building.,0.3307292,A man holding a snowboard with a woman on the other side of him.,0.33377647,A man holding a snowboard and a woman holding a snowboard.,0.33300573,Two people are posing for a picture while holding snowboards.,0.33228374,A man holding a snowboard while another man holds a snowboard.,0.3267401,Two people sitting on the ground holding snowboards.,0.3285178,Two people in a room with a snowboard.,0.32258028,person and his friends in the snow.,0.23028515,a city on a cold winter's day.,0.18501203,"people in the snow, c.",0.23833114,person and a city the best skateboarders.,0.23390113,a girl and her father with a snowboard.,0.31130734,person with a friend on a snowmobile.,0.280708,ice hockey player and person.,0.25418586,a couple of young people with a snowboard.,0.31699508,"skateboarder and person, in the snow.",0.29167882,the latest craze on the streets is skateboarding.,0.25904208
